81,0.73099999999999998,0.017687499999999995,-0.2109375,0.78331249999999997,0.7109375,153.5,320.5,202.5,379.5
82,0.68400000000000005,0.036687499999999984,-0.0390625,0.67731249999999998,0.6953125,59.5,163.5,100.5,210.5
83,0.55200000000000005,0.049125000000000002,-0.0390625,0.51787499999999997,0.7109375,237.5,212.5,267.5,260.5
84,0.58499999999999996,0.0029375000000000161,-0.0234375,0.58106250000000004,0.6953125,216.5,164.5,253.5,210.5
85,0.67500000000000004,0.025499999999999988,-0.0390625,0.65049999999999997,0.6953125,101.5,163.5,141.5,210.5
86,0.68600000000000005,0.0070625000000000054,-0.0234375,0.67893749999999997,0.6953125,172.5,164.5,215.5,210.5
87,1.0030000000000001,0.009312500000000036,-0.0390625,0.99368750000000006,0.7109375,268.5,212.5,331.5,260.5
88,0.66700000000000004,0.020999999999999987,-0.0234375,0.64600000000000002,0.6953125,80.5,116.5,120.5,162.5
89,0.63,0.0024999999999999805,-0.0234375,0.62750000000000006,0.6953125,229.5,116.5,269.5,162.5
90,0.63100000000000001,0.039562500000000007,-0.0234375,0.58643750000000006,0.6953125,290.5,164.5,325.5,210.5
91,0.27200000000000002,0.018812500000000006,-0.2890625,0.25318750000000001,0.7578125,56.5,312.5,71.5,379.5
92,0.38,0.0093125000000000013,-0.0234375,0.3686875,0.7421875,309.5,262.5,332.5,311.5
93,0.27200000000000002,0.018812500000000006,-0.2890625,0.25318750000000001,0.7578125,92.5,312.5,107.5,379.5
94,0.55000000000000004,0.024500000000000015,0.3671875,0.52449999999999997,0.7109375,188.5,11.5,220.5,33.5
95,0.55000000000000004,0.0093749999999999944,-0.1640625,0.54062500000000002,-0.0703125,285.5,322.5,319.5,328.5
96,0.29999999999999999,0.047937500000000008,0.5078125,0.25106250000000002,0.7421875,290.5,18.5,303.5,33.5
97,0.498,0.027437500000000014,-0.0390625,0.4805625,0.4921875,211.5,34.5,240.5,68.5
98,0.54700000000000004,-0.007125000000000002,-0.0390625,0.52412500000000006,0.7421875,47.5,261.5,81.5,311.5
99,0.44700000000000001,0.022875,-0.0390625,0.42912500000000003,0.4921875,353.5,81.5,379.5,115.5
100,0.56400000000000006,0.024187499999999994,-0.0390625,0.53981250000000003,0.7421875,82.5,261.5,115.5,311.5
101,0.47400000000000003,0.018250000000000006,-0.0390625,0.45574999999999999,0.4921875,35.5,34.5,63.5,68.5
102,0.34200000000000003,0.017062500000000005,-0.0234375,0.43893750000000004,0.7421875,281.5,262.5,308.5,311.5
103,0.51100000000000001,0.021624999999999998,-0.2734375,0.49037500000000001,0.4921875,250.5,262.5,280.5,311.5
104,0.59599999999999997,0.016250000000000011,-0.0234375,0.57874999999999999,0.7421875,213.5,262.5,249.5,311.5
105,0.30099999999999999,0.017687499999999995,-0.0234375,0.28331250000000002,0.7265625,53.5,212.5,70.5,260.5
106,0.28300000000000003,-0.0066874999999999964,-0.2734375,0.22768750000000001,0.7265625,115.5,315.5,130.5,379.5
107,0.54500000000000004,0.014374999999999997,-0.0390625,0.54562500000000003,0.7421875,116.5,261.5,150.5,311.5
108,0.29899999999999999,0.016687499999999994,-0.0234375,0.28231250000000002,0.7421875,35.5,211.5,52.5,260.5
109,0.88500000000000001,0.012812500000000029,-0.0234375,0.8721875,0.4921875,27.5,0.5,82.5,33.5
110,0.59699999999999998,0.017250000000000012,-0.0234375,0.57974999999999999,0.4921875,83.5,0.5,119.5,33.5
111,0.53200000000000003,0.023812500000000007,-0.0390625,0.50818750000000001,0.4921875,241.5,34.5,272.5,68.5
112,0.57300000000000006,0.018874999999999999,-0.2734375,0.55012499999999998,0.4921875,151.5,262.5,185.5,311.5
113,0.54600000000000004,0.022374999999999999,-0.2734375,0.55362500000000003,0.4921875,0.5,211.5,34.5,260.5
114,0.41899999999999998,0.014374999999999995,-0.0234375,0.42062500000000003,0.4921875,0.5,0.5,26.5,33.5
115,0.42799999999999999,0.018687500000000013,-0.0390625,0.40931250000000002,0.4921875,327.5,81.5,352.5,115.5
116,0.35100000000000003,-0.0013750000000000053,-0.0390625,0.34237499999999998,0.6484375,174.5,71.5,196.5,115.5
117,0.56400000000000006,-0.0034374999999999965,-0.0390625,0.54343750000000002,0.4921875,64.5,34.5,99.5,68.5
118,0.52800000000000002,-0.0016250000000000001,-0.0390625,0.52962500000000001,0.4921875,0.5,34.5,34.5,68.5
119,0.77400000000000002,-0.0036250000000000019,-0.0390625,0.77762500000000001,0.4921875,100.5,34.5,150.5,68.5
120,0.52100000000000002,0.011000000000000012,-0.0234375,0.51100000000000001,0.4765625,120.5,1.5,152.5,33.5
121,0.54100000000000004,-0.0029374999999999948,-0.2734375,0.54393749999999996,0.4765625,201.5,212.5,236.5,260.5
122,0.501,0.034750000000000017,-0.0234375,0.47225,0.4921875,351.5,129.5,379.5,162.5
123,0.32700000000000001,0.015062500000000005,-0.2890625,0.31193750000000003,0.7578125,72.5,312.5,91.5,379.5
124,0.17000000000000001,0.038124999999999999,-0.2578125,0.13187499999999999,0.7421875,108.5,315.5,114.5,379.5
125,0.32700000000000001,0.015062500000000005,-0.2890625,0.31193750000000003,0.7578125,36.5,312.5,55.5,379.5
126,0.55000000000000004,0.025000000000000008,0.1640625,0.52500000000000002,0.3359375,304.5,22.5,336.5,33.5
